,0,1
422,"('Chicken Platter', 'Jeera Aloo')",0
423,"('Chicken Platter', 'Aloo Gobhi')",0
424,"('Chicken Platter', 'Aloo Palak')",0
425,"('Chicken Platter', 'Mushroom Masala')",0
426,"('Chicken Platter', 'Paneer Butter Masala')",0
427,"('Chicken Platter', 'Paneer Tikka Masala')",0
428,"('Chicken Platter', 'Tandoori Paratha')",0
429,"('Chicken Platter', 'Pudina Paratha')",0
430,"('Chicken Platter', 'Cheese Garlic Paratha')",0
431,"('Chicken Platter', 'Aloo Paratha')",0
432,"('Chicken Platter', 'Gobhi Paratha')",0
433,"('Chicken Platter', 'Paneer Paratha')",1
434,"('Chicken Platter', 'Plain Rice Full')",0
435,"('Chicken Platter', 'Jeera Rice Full')",0
436,"('Chicken Platter', 'Tadka Khichdi')",0
437,"('Chicken Platter', 'Egg Biryani')",0
438,"('Chicken Platter', 'Paneer Roll')",0
439,"('Chicken Platter', 'Chicken Roll')",0
440,"('Chicken Platter', 'Veg Manchurian')",0
441,"('Chicken Platter', 'Chicken Manchurian')",0
442,"('Chicken Platter', 'Fried Rice')",0
443,"('Chicken Platter', 'Egg Fried Rice')",0
444,"('Chicken Platter', 'Chicken Fried Rice')",0
445,"('Chicken Platter', 'Green Salad')",0
446,"('Chicken Platter', 'Kachumber Salad')",0
447,"('Chicken Platter', 'Roasted Papad')",0
448,"('Chicken Platter', 'Fry Papad')",0
449,"('Chicken Platter', 'Masala Papad')",0
450,"('Chicken Platter', 'Hyderabadi Mutton Dum Biryani')",0
451,"('Chicken Platter', 'Mutton Bhuna')",0
452,"('Chicken Platter', 'Tandoori Roti')",2
453,"('Chicken Platter', 'Bhel')",0
454,"('Chicken Platter', 'Cheese Chutney Half')",0
455,"('Chicken Platter', 'Cold Drink')",0
456,"('Chicken Platter', 'Cold Drink s')",0
457,"('Chicken Platter', 'Hot Coffee')",0
458,"('Chicken Platter', 'Masala Cheese Maggi')",0
459,"('Chicken Platter', 'Tomato Soup')",1
460,"('Chicken Platter', 'water bottle')",1
461,"('Chicken Platter', 'Chicken Nilgir')",0
462,"('Chicken Platter', 'Lachchha Paratha')",1
463,"('Chicken Platter', 'Hyderabadi Chicken Fry Piece Biryani')",0
464,"('Chicken Platter', 'Chicken Chettinad')",0
465,"('Chicken Platter', 'Chicken Home Style')",0
466,"('Chicken Platter', 'Chicken Tikka')",0
467,"('Chicken Platter', 'Fish Curry')",0
468,"('Chicken Platter', 'Plain Rice')",0
469,"('Chicken Platter', 'Chicken Handi')",1
470,"('Chicken Platter', 'Chicken Curry')",0
471,"('Chicken Platter', 'Tandoori Roti Butter')",1
472,"('Chicken Platter', 'Butter nan')",0
473,"('Chicken Platter', 'Mutton Curry')",0
474,"('Chicken Platter', 'Veg Noodles')",0
475,"('Chicken Platter', 'Dhaniya Chicken')",0
476,"('Chicken Platter', 'Tandoori Chicken')",0
477,"('Chicken Platter', 'Chicken Palak')",0
478,"('Chicken Platter', 'Chicken Garlic Tikka')",0
479,"('Chicken Platter', 'Butter maggi')",0
480,"('Chicken Platter', 'Tandoori Chicken Afgani')",0
481,"('Chicken Platter', 'Kadhai Paneer')",0
482,"('Chicken Platter', 'Butter Chicken')",0
483,"('Chicken Platter', 'Chicken Amritsari Tikka')",0
484,"('Chicken Platter', 'Chicken masala')",0
485,"('Chicken Platter', 'Omlette')",0
486,"('Chicken Platter', 'Kadhai Chicken')",0
487,"('Chicken Platter', 'Tawa Roti')",1
488,"('Chicken Platter', 'Chicken Tikka Masala')",0
489,"('Chicken Platter', 'Jeera Rice')",0
490,"('Chicken Platter', 'muttor Mushroom')",0
491,"('Chicken Platter', 'Fish Fry')",0
492,"('Chicken Platter', 'Garlic Nan')",0
493,"('Chicken Platter', 'Keema Masala')",0
494,"('Chicken Platter', 'Mutton Bati')",0
495,"('Chicken Platter', 'Dal tadhka')",0
496,"('Chicken Platter', 'Veg Biryani')",0
497,"('Chicken Platter', 'Chicken Malai Tikka')",0
498,"('Chicken Platter', 'Egg Curry')",0
499,"('Chicken Platter', 'Chicken Afghani Tikka')",0
500,"('Chicken Platter', 'Butter Tawa Roti')",1
501,"('Chicken Platter', 'Mutton Home Style')",0
502,"('Chicken Platter', 'Masala Cheese')",0
503,"('Chicken Platter', 'Veg Hot n Sour')",0
504,"('Chicken Platter', 'rajma rice')",0
505,"('Chicken Platter', 'Masala Maggi')",0
506,"('Chicken Platter', 'chole rice')",0
507,"('Chicken Platter', 'Chicken Seekh Kebab')",0
508,"('Chicken Platter', 'Plain nan')",0
509,"('Chicken Platter', 'Mutton Rogan Josh')",0
510,"('Chicken Platter', 'Tea')",0
511,"('Chicken Platter', 'Onion salad')",1
512,"('Chicken Platter', 'Fish Tikka')",1
513,"('Chicken Platter', 'Kaju chicken')",0
514,"('Chicken Platter', 'Veg pulav')",0
515,"('Chicken Platter', 'Chicken Pahadi Tikka')",0
516,"('Chicken Platter', 'Chilly Paneer')",0
517,"('Chicken Platter', 'Cold Coffee')",0
518,"('Chicken Platter', 'Mutton Seekh Kebab')",0
519,"('Chicken Platter', 'Chicken Kolhapuri')",0
520,"('Chicken Platter', 'Tandoori Garlic Chicken')",0
521,"('Chicken Platter', 'Hyderabadi Keema Biryani')",0
522,"('Chicken Platter', 'Butter Khichdhi')",0
523,"('Chicken Platter', 'Hyderabadi Chicken Tikka Biryani')",0
524,"('Chicken Platter', 'Paneer Punjabi')",0
525,"('Chicken Platter', 'cheese Chutney')",0
526,"('Chicken Platter', 'Chicken Lollypop (6 pc)')",0
527,"('Chicken Platter', 'Rayalaseema Kodi Kura')",0
528,"('Chicken Platter', 'Mutter Paneer')",0
529,"('Chicken Platter', 'Chicken Roast')",0
530,"('Chicken Platter', 'Chicken Fry')",0
531,"('Chicken Platter', 'Paneer Tikka')",0
532,"('Chicken Platter', 'Chicken Leg Afgani 2 pc')",0
533,"('Chicken Platter', 'Rumali Roti')",0
534,"('Chicken Platter', 'Tandoori Chicken Kali Mirch')",0
535,"('Chicken Platter', 'Chicken Leg Malai 2pc')",0
536,"('Chicken Platter', 'Veg Roll')",0
537,"('Chicken Platter', 'Benjo')",0
538,"('Chicken Platter', 'Butter Milk')",0
539,"('Chicken Platter', 'Cold Coffee With Ice Cream')",0
540,"('Chicken Platter', 'Egg Roll')",0
541,"('Chicken Platter', 'Cheese maggi')",0
542,"('Chicken Platter', 'Mix Veg')",0
543,"('Chicken Platter', 'Bread Omlette')",0
544,"('Chicken Platter', 'Hakka Noodles')",0
545,"('Chicken Platter', 'Chicken Pudina Tikka')",0
546,"('Chicken Platter', 'Bhuna Chicken')",0
547,"('Chicken Platter', 'Bread Butter Toast')",0
548,"('Chicken Platter', 'Butter Cheese maggi')",0
549,"('Chicken Platter', 'plain maggi')",0
550,"('Chicken Platter', 'Choclate Shake')",0
551,"('Chicken Platter', 'Vegetable Mayo cheese')",0
552,"('Chicken Platter', 'Chilly Chicken')",0
553,"('Chicken Platter', 'Tandoori Malai Chicken')",0
554,"('Chicken Platter', 'Aloo Muttor')",0
555,"('Chicken Platter', 'Fish Finger')",0
556,"('Chicken Platter', 'Mix Paratha')",0
557,"('Chicken Platter', 'Kaju curry')",0
558,"('Chicken Platter', 'Masala')",1
559,"('Chicken Platter', 'Vegetable')",0
560,"('Chicken Platter', 'Paneer Handi')",0
561,"('Chicken Platter', 'Bhindi masala')",1
562,"('Chicken Platter', 'Muttor Pulav')",0
563,"('Chicken Platter', 'Vegetable Maggi')",0
564,"('Chicken Platter', 'Lassi')",0
565,"('Chicken Platter', 'Boiled Egg')",0
566,"('Chicken Platter', 'Vegetable Chesse Maggi')",0
567,"('Chicken Platter', 'Chicken Hot n Sour')",0
568,"('Chicken Platter', 'Chicken Soup')",0
569,"('Chicken Platter', 'Veg Raita')",1
570,"('Chicken Platter', 'Chicken Monchow')",0
571,"('Chicken Platter', 'Boiled Fry')",0
572,"('Chicken Platter', 'Punjabi Salad')",0
573,"('Chicken Platter', 'Tandoori Chicken Pahadi')",0
574,"('Chicken Platter', 'Fish Tikka Masala')",1
575,"('Chicken Platter', 'chicken masala full')",0
576,"('Chicken Platter', 'Hyderabadi Chicken Dum Biryani')",0
577,"('Chicken Platter', 'Veg Roll & Biryani Combo')",0
578,"('Chicken Platter', 'Vegetable cheese')",0
579,"('Chicken Platter', 'Veg Platter')",0
580,"('Chicken Platter', 'Chicken Reshmi Kebab')",0
581,"('Chicken Platter', 'Vegetable Cheese Half')",0
582,"('Chicken Platter', 'Curd')",0
583,"('Chicken Platter', 'Chicken Clear Soup')",0
584,"('Chicken Platter', 'Palak Corn')",0
585,"('Chicken Platter', 'Bread butter cheese')",0
586,"('Chicken Platter', 'Green Tea')",0
587,"('Chicken Platter', 'egg masala')",0
588,"('Chicken Platter', 'Palak Paneer')",0
589,"('Chicken Platter', 'Masala Cheese Half')",0
590,"('Chicken Platter', 'Egg Boiled Fry')",0
591,"('Chicken Platter', 'muttor paneer')",0
592,"('Chicken Platter', 'Veg Monchow')",0
593,"('Chicken Platter', 'Veg Soup')",0
594,"('Chicken Platter', 'Singapuri Noodles')",0
595,"('Chicken Platter', 'Veg Jalfrezi')",0
596,"('Chicken Platter', 'Veg Lemon Coriander')",0
597,"('Chicken Platter', 'Shimla cheese Paneer Half')",0
598,"('Chicken Platter', 'Bati')",0
599,"('Chicken Platter', 'Masala Mayo Cheese Half')",0
600,"('Chicken Platter', 'Mushroom Burger')",0
601,"('Chicken Platter', 'Paneer Bhurji')",0
602,"('Chicken Platter', 'Peanut chaat')",0
603,"('Chicken Platter', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
604,"('Chicken Platter', 'Keema Kaleji')",0
605,"('Chicken Platter', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
606,"('Chicken Platter', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
607,"('Chicken Platter', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
608,"('Chicken Platter', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
609,"('Chicken Platter', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
610,"('Chicken Platter', 'Chicken Rara [8 Piece]')",0
611,"('Chicken Platter', 'Veg Chilly Garlic Noodles')",0
612,"('Chicken Platter', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
613,"('Chicken Platter', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
614,"('Chicken Platter', 'Paneer Lababdaar')",0
615,"('Chole Bathure', 'Chole Kulche Amritsari')",16
616,"('Chole Bathure', 'Paneer Garlic Tikka')",0
617,"('Chole Bathure', 'Paneer Pahadi Tikka')",1
618,"('Chole Bathure', 'Paneer Pudina Tikka')",0
619,"('Chole Bathure', 'Paneer Tikka Full')",0
620,"('Chole Bathure', 'Veg Seekh Kabab')",0
621,"('Chole Bathure', 'Corn Cheese Kabab')",1
622,"('Chole Bathure', 'Dal Fry')",0
623,"('Chole Bathure', 'Dal Makhani')",0
624,"('Chole Bathure', 'Sev Tamater')",3
625,"('Chole Bathure', 'Jeera Aloo')",0
626,"('Chole Bathure', 'Aloo Gobhi')",0
627,"('Chole Bathure', 'Aloo Palak')",0
628,"('Chole Bathure', 'Mushroom Masala')",0
629,"('Chole Bathure', 'Paneer Butter Masala')",1
630,"('Chole Bathure', 'Paneer Tikka Masala')",0
631,"('Chole Bathure', 'Tandoori Paratha')",0
632,"('Chole Bathure', 'Pudina Paratha')",0
633,"('Chole Bathure', 'Cheese Garlic Paratha')",0
634,"('Chole Bathure', 'Aloo Paratha')",1
635,"('Chole Bathure', 'Gobhi Paratha')",0
636,"('Chole Bathure', 'Paneer Paratha')",5
637,"('Chole Bathure', 'Plain Rice Full')",0
638,"('Chole Bathure', 'Jeera Rice Full')",0
639,"('Chole Bathure', 'Tadka Khichdi')",1
640,"('Chole Bathure', 'Egg Biryani')",3
641,"('Chole Bathure', 'Paneer Roll')",5
642,"('Chole Bathure', 'Chicken Roll')",2
643,"('Chole Bathure', 'Veg Manchurian')",1
644,"('Chole Bathure', 'Chicken Manchurian')",0
645,"('Chole Bathure', 'Fried Rice')",4
646,"('Chole Bathure', 'Egg Fried Rice')",0
647,"('Chole Bathure', 'Chicken Fried Rice')",0
648,"('Chole Bathure', 'Green Salad')",1
649,"('Chole Bathure', 'Kachumber Salad')",0
650,"('Chole Bathure', 'Roasted Papad')",0
651,"('Chole Bathure', 'Fry Papad')",1
652,"('Chole Bathure', 'Masala Papad')",1
653,"('Chole Bathure', 'Hyderabadi Mutton Dum Biryani')",5
654,"('Chole Bathure', 'Mutton Bhuna')",0
655,"('Chole Bathure', 'Tandoori Roti')",17
656,"('Chole Bathure', 'Bhel')",1
657,"('Chole Bathure', 'Cheese Chutney Half')",0
658,"('Chole Bathure', 'Cold Drink')",4
659,"('Chole Bathure', 'Cold Drink s')",3
660,"('Chole Bathure', 'Hot Coffee')",0
661,"('Chole Bathure', 'Masala Cheese Maggi')",0
662,"('Chole Bathure', 'Tomato Soup')",1
663,"('Chole Bathure', 'water bottle')",0
664,"('Chole Bathure', 'Chicken Nilgir')",0
665,"('Chole Bathure', 'Lachchha Paratha')",5
666,"('Chole Bathure', 'Hyderabadi Chicken Fry Piece Biryani')",15
667,"('Chole Bathure', 'Chicken Chettinad')",0
668,"('Chole Bathure', 'Chicken Home Style')",2
669,"('Chole Bathure', 'Chicken Tikka')",3
670,"('Chole Bathure', 'Fish Curry')",2
671,"('Chole Bathure', 'Plain Rice')",2
672,"('Chole Bathure', 'Chicken Handi')",2
673,"('Chole Bathure', 'Chicken Curry')",8
674,"('Chole Bathure', 'Tandoori Roti Butter')",10
675,"('Chole Bathure', 'Butter nan')",2
676,"('Chole Bathure', 'Mutton Curry')",2
677,"('Chole Bathure', 'Veg Noodles')",0
678,"('Chole Bathure', 'Dhaniya Chicken')",1
679,"('Chole Bathure', 'Tandoori Chicken')",5
680,"('Chole Bathure', 'Chicken Palak')",1
681,"('Chole Bathure', 'Chicken Garlic Tikka')",4
682,"('Chole Bathure', 'Butter maggi')",1
683,"('Chole Bathure', 'Tandoori Chicken Afgani')",0
684,"('Chole Bathure', 'Kadhai Paneer')",0
685,"('Chole Bathure', 'Butter Chicken')",9
686,"('Chole Bathure', 'Chicken Amritsari Tikka')",1
687,"('Chole Bathure', 'Chicken masala')",0
688,"('Chole Bathure', 'Omlette')",1
689,"('Chole Bathure', 'Kadhai Chicken')",2
690,"('Chole Bathure', 'Tawa Roti')",8
691,"('Chole Bathure', 'Chicken Tikka Masala')",2
692,"('Chole Bathure', 'Jeera Rice')",5
693,"('Chole Bathure', 'muttor Mushroom')",0
694,"('Chole Bathure', 'Fish Fry')",1
695,"('Chole Bathure', 'Garlic Nan')",3
696,"('Chole Bathure', 'Keema Masala')",2
697,"('Chole Bathure', 'Mutton Bati')",3
698,"('Chole Bathure', 'Dal tadhka')",2
699,"('Chole Bathure', 'Veg Biryani')",4
700,"('Chole Bathure', 'Chicken Malai Tikka')",0
701,"('Chole Bathure', 'Egg Curry')",9
702,"('Chole Bathure', 'Chicken Afghani Tikka')",3
703,"('Chole Bathure', 'Butter Tawa Roti')",2
704,"('Chole Bathure', 'Mutton Home Style')",0
705,"('Chole Bathure', 'Masala Cheese')",0
706,"('Chole Bathure', 'Veg Hot n Sour')",0
707,"('Chole Bathure', 'rajma rice')",4
708,"('Chole Bathure', 'Masala Maggi')",0
709,"('Chole Bathure', 'chole rice')",1
710,"('Chole Bathure', 'Chicken Seekh Kebab')",1
711,"('Chole Bathure', 'Plain nan')",1
712,"('Chole Bathure', 'Mutton Rogan Josh')",0
713,"('Chole Bathure', 'Tea')",0
714,"('Chole Bathure', 'Onion salad')",2
715,"('Chole Bathure', 'Fish Tikka')",1
716,"('Chole Bathure', 'Kaju chicken')",0
717,"('Chole Bathure', 'Veg pulav')",3
718,"('Chole Bathure', 'Chicken Pahadi Tikka')",0
719,"('Chole Bathure', 'Chilly Paneer')",4
720,"('Chole Bathure', 'Cold Coffee')",4
721,"('Chole Bathure', 'Mutton Seekh Kebab')",2
722,"('Chole Bathure', 'Chicken Kolhapuri')",1
723,"('Chole Bathure', 'Tandoori Garlic Chicken')",0
724,"('Chole Bathure', 'Hyderabadi Keema Biryani')",0
725,"('Chole Bathure', 'Butter Khichdhi')",2
726,"('Chole Bathure', 'Hyderabadi Chicken Tikka Biryani')",0
727,"('Chole Bathure', 'Paneer Punjabi')",0
728,"('Chole Bathure', 'cheese Chutney')",0
729,"('Chole Bathure', 'Chicken Lollypop (6 pc)')",0
730,"('Chole Bathure', 'Rayalaseema Kodi Kura')",0
731,"('Chole Bathure', 'Mutter Paneer')",0
732,"('Chole Bathure', 'Chicken Roast')",1
733,"('Chole Bathure', 'Chicken Fry')",15
734,"('Chole Bathure', 'Paneer Tikka')",2
735,"('Chole Bathure', 'Chicken Leg Afgani 2 pc')",0
736,"('Chole Bathure', 'Rumali Roti')",0
737,"('Chole Bathure', 'Tandoori Chicken Kali Mirch')",0
738,"('Chole Bathure', 'Chicken Leg Malai 2pc')",0
739,"('Chole Bathure', 'Veg Roll')",6
740,"('Chole Bathure', 'Benjo')",7
741,"('Chole Bathure', 'Butter Milk')",0
742,"('Chole Bathure', 'Cold Coffee With Ice Cream')",1
743,"('Chole Bathure', 'Egg Roll')",4
744,"('Chole Bathure', 'Cheese maggi')",0
745,"('Chole Bathure', 'Mix Veg')",0
746,"('Chole Bathure', 'Bread Omlette')",1
747,"('Chole Bathure', 'Hakka Noodles')",1
748,"('Chole Bathure', 'Chicken Pudina Tikka')",0
749,"('Chole Bathure', 'Bhuna Chicken')",0
750,"('Chole Bathure', 'Bread Butter Toast')",0
751,"('Chole Bathure', 'Butter Cheese maggi')",0
752,"('Chole Bathure', 'plain maggi')",3
753,"('Chole Bathure', 'Choclate Shake')",0
754,"('Chole Bathure', 'Vegetable Mayo cheese')",0
755,"('Chole Bathure', 'Chilly Chicken')",2
756,"('Chole Bathure', 'Tandoori Malai Chicken')",0
757,"('Chole Bathure', 'Aloo Muttor')",0
758,"('Chole Bathure', 'Fish Finger')",0
759,"('Chole Bathure', 'Mix Paratha')",1
760,"('Chole Bathure', 'Kaju curry')",2
761,"('Chole Bathure', 'Masala')",5
762,"('Chole Bathure', 'Vegetable')",1
763,"('Chole Bathure', 'Paneer Handi')",0
764,"('Chole Bathure', 'Bhindi masala')",1
765,"('Chole Bathure', 'Muttor Pulav')",0
766,"('Chole Bathure', 'Vegetable Maggi')",0
767,"('Chole Bathure', 'Lassi')",0
768,"('Chole Bathure', 'Boiled Egg')",1
769,"('Chole Bathure', 'Vegetable Chesse Maggi')",1
770,"('Chole Bathure', 'Chicken Hot n Sour')",0
771,"('Chole Bathure', 'Chicken Soup')",0
772,"('Chole Bathure', 'Veg Raita')",0
773,"('Chole Bathure', 'Chicken Monchow')",0
774,"('Chole Bathure', 'Boiled Fry')",0
775,"('Chole Bathure', 'Punjabi Salad')",2
776,"('Chole Bathure', 'Tandoori Chicken Pahadi')",0
777,"('Chole Bathure', 'Fish Tikka Masala')",0
778,"('Chole Bathure', 'chicken masala full')",0
779,"('Chole Bathure', 'Hyderabadi Chicken Dum Biryani')",0
780,"('Chole Bathure', 'Veg Roll & Biryani Combo')",0
781,"('Chole Bathure', 'Vegetable cheese')",0
782,"('Chole Bathure', 'Veg Platter')",0
783,"('Chole Bathure', 'Chicken Reshmi Kebab')",0
784,"('Chole Bathure', 'Vegetable Cheese Half')",0
785,"('Chole Bathure', 'Curd')",0
786,"('Chole Bathure', 'Chicken Clear Soup')",0
787,"('Chole Bathure', 'Palak Corn')",0
788,"('Chole Bathure', 'Bread butter cheese')",0
789,"('Chole Bathure', 'Green Tea')",0
790,"('Chole Bathure', 'egg masala')",0
791,"('Chole Bathure', 'Palak Paneer')",0
792,"('Chole Bathure', 'Masala Cheese Half')",0
793,"('Chole Bathure', 'Egg Boiled Fry')",0
794,"('Chole Bathure', 'muttor paneer')",0
795,"('Chole Bathure', 'Veg Monchow')",1
796,"('Chole Bathure', 'Veg Soup')",0
797,"('Chole Bathure', 'Singapuri Noodles')",0
798,"('Chole Bathure', 'Veg Jalfrezi')",0
799,"('Chole Bathure', 'Veg Lemon Coriander')",0
800,"('Chole Bathure', 'Shimla cheese Paneer Half')",0
801,"('Chole Bathure', 'Bati')",3
802,"('Chole Bathure', 'Masala Mayo Cheese Half')",0
803,"('Chole Bathure', 'Mushroom Burger')",1
804,"('Chole Bathure', 'Paneer Bhurji')",0
805,"('Chole Bathure', 'Peanut chaat')",0
806,"('Chole Bathure', 'Mutton Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
807,"('Chole Bathure', 'Keema Kaleji')",0
808,"('Chole Bathure', 'Chicken Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
809,"('Chole Bathure', 'Egg Curry [2 Egg] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
810,"('Chole Bathure', 'Dal Tadka with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
811,"('Chole Bathure', 'Panner Butter Masala with 3 Whole Wheat Tandoori Roti [Serves 1')",0
812,"('Chole Bathure', 'Chicken Curry [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
813,"('Chole Bathure', 'Chicken Rara [8 Piece]')",0
814,"('Chole Bathure', 'Veg Chilly Garlic Noodles')",0
815,"('Chole Bathure', 'Sev Tamatar with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
816,"('Chole Bathure', 'Mutton Home Style [2 piece] with 3 Whole Wheat Tandoori Roti [Serves 1]')",0
817,"('Chole Bathure', 'Paneer Lababdaar')",0
818,"('Chole Kulche Amritsari', 'Paneer Garlic Tikka')",0
819,"('Chole Kulche Amritsari', 'Paneer Pahadi Tikka')",0
820,"('Chole Kulche Amritsari', 'Paneer Pudina Tikka')",0
821,"('Chole Kulche Amritsari', 'Paneer Tikka Full')",0
822,"('Chole Kulche Amritsari', 'Veg Seekh Kabab')",0
823,"('Chole Kulche Amritsari', 'Corn Cheese Kabab')",0
824,"('Chole Kulche Amritsari', 'Dal Fry')",0
825,"('Chole Kulche Amritsari', 'Dal Makhani')",1
826,"('Chole Kulche Amritsari', 'Sev Tamater')",4
827,"('Chole Kulche Amritsari', 'Jeera Aloo')",1
828,"('Chole Kulche Amritsari', 'Aloo Gobhi')",0
829,"('Chole Kulche Amritsari', 'Aloo Palak')",1
830,"('Chole Kulche Amritsari', 'Mushroom Masala')",2
831,"('Chole Kulche Amritsari', 'Paneer Butter Masala')",0
832,"('Chole Kulche Amritsari', 'Paneer Tikka Masala')",0
833,"('Chole Kulche Amritsari', 'Tandoori Paratha')",5
834,"('Chole Kulche Amritsari', 'Pudina Paratha')",1
835,"('Chole Kulche Amritsari', 'Cheese Garlic Paratha')",4
836,"('Chole Kulche Amritsari', 'Aloo Paratha')",6
837,"('Chole Kulche Amritsari', 'Gobhi Paratha')",0
838,"('Chole Kulche Amritsari', 'Paneer Paratha')",3
839,"('Chole Kulche Amritsari', 'Plain Rice Full')",0
840,"('Chole Kulche Amritsari', 'Jeera Rice Full')",0
841,"('Chole Kulche Amritsari', 'Tadka Khichdi')",0
842,"('Chole Kulche Amritsari', 'Egg Biryani')",2
843,"('Chole Kulche Amritsari', 'Paneer Roll')",2
844,"('Chole Kulche Amritsari', 'Chicken Roll')",3
845,"('Chole Kulche Amritsari', 'Veg Manchurian')",2
846,"('Chole Kulche Amritsari', 'Chicken Manchurian')",0
847,"('Chole Kulche Amritsari', 'Fried Rice')",4
848,"('Chole Kulche Amritsari', 'Egg Fried Rice')",1
849,"('Chole Kulche Amritsari', 'Chicken Fried Rice')",1
850,"('Chole Kulche Amritsari', 'Green Salad')",1
851,"('Chole Kulche Amritsari', 'Kachumber Salad')",0
852,"('Chole Kulche Amritsari', 'Roasted Papad')",1
853,"('Chole Kulche Amritsari', 'Fry Papad')",1
854,"('Chole Kulche Amritsari', 'Masala Papad')",1
855,"('Chole Kulche Amritsari', 'Hyderabadi Mutton Dum Biryani')",7
856,"('Chole Kulche Amritsari', 'Mutton Bhuna')",3
857,"('Chole Kulche Amritsari', 'Tandoori Roti')",11
858,"('Chole Kulche Amritsari', 'Bhel')",0
859,"('Chole Kulche Amritsari', 'Cheese Chutney Half')",0
860,"('Chole Kulche Amritsari', 'Cold Drink')",4
861,"('Chole Kulche Amritsari', 'Cold Drink s')",3
862,"('Chole Kulche Amritsari', 'Hot Coffee')",0
863,"('Chole Kulche Amritsari', 'Masala Cheese Maggi')",0
864,"('Chole Kulche Amritsari', 'Tomato Soup')",1
865,"('Chole Kulche Amritsari', 'water bottle')",1
866,"('Chole Kulche Amritsari', 'Chicken Nilgir')",1
867,"('Chole Kulche Amritsari', 'Lachchha Paratha')",15
868,"('Chole Kulche Amritsari', 'Hyderabadi Chicken Fry Piece Biryani')",18
869,"('Chole Kulche Amritsari', 'Chicken Chettinad')",1
870,"('Chole Kulche Amritsari', 'Chicken Home Style')",2
871,"('Chole Kulche Amritsari', 'Chicken Tikka')",4
872,"('Chole Kulche Amritsari', 'Fish Curry')",1
873,"('Chole Kulche Amritsari', 'Plain Rice')",2
874,"('Chole Kulche Amritsari', 'Chicken Handi')",3
